Item_Weight,Item_Fat_Content,Item_Visibility,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_Type_Combined
12.6,1,0.069208684,264.0884,1985,3,3,3,4504.8028,2
19.0,1,0.026963908999999998,129.8336,1987,1,3,1,3451.5072,2
8.895,2,0.039261947,207.4296,2007,3,2,1,2492.7552,3
18.0,3,0.008533716,78.5618,1987,1,3,1,402.809,3
15.1,2,0.100423086,144.7786,2007,3,2,1,2600.6148,3
12.6,2,0.07048184085069421,91.8488,1985,3,3,3,2716.4640000000004,3
20.5,3,0.036353098,75.8696,1997,2,1,1,2386.2272,3
12.6,3,0.077348214,259.7962,1985,3,3,3,8028.8822,3
20.6,3,0.023548476000000002,93.3778,2009,3,3,4,1314.2892,3
15.85,3,0.069043044,218.7166,1987,1,3,1,4136.6154,3
20.6,2,0.048010812,187.7556,1999,3,1,1,3004.0896,3
10.3,2,0.05877842900000001,187.85299999999998,1987,1,3,1,2656.542,3
12.6,1,0.117607719,55.2588,1985,3,3,3,2748.4224,2
17.6,2,0.127412338,111.3202,1998,3,3,2,337.5606,3
11.35,2,0.044945123,101.0016,1987,1,3,1,2631.2416,3
10.195,3,0.126579586,112.2886,1999,3,1,1,2557.3378,3
17.5,3,0.016802225,138.518,2009,3,3,4,2376.906,3
12.6,3,0.075192072,56.0614,1985,3,3,3,2597.2858,1
11.0,1,0.03786331,40.948,1987,1,3,1,319.584,2
5.92,2,0.019200003,47.7692,1997,2,1,1,492.69199999999995,1
13.3,3,0.07979117599999999,232.73,2004,2,2,1,2796.36,3
18.2,1,0.16334971,45.1086,1999,3,1,1,669.1289999999999,2
9.395,2,0.109265987,42.3112,1999,3,1,1,980.0576,1
6.75,2,0.10821852,96.3752,2004,2,2,1,1342.2528,3
15.7,3,0.122392031,133.1942,1987,1,3,1,2782.3782,3
8.39,1,0.20168772,162.8868,1998,3,3,2,327.5736,2
12.6,3,0.046259035999999996,47.4692,1985,3,3,3,1576.6144,3
9.6,3,0.035651291,244.917,2002,3,2,1,2916.204,3
11.1,3,0.059835659000000006,151.3366,2004,2,2,1,3022.732,3
12.8,1,0.09140807599999999,108.9938,2009,3,3,4,1071.938,2
12.85,3,0.169405699,46.106,2007,3,2,1,792.302,3
13.65,3,0.015943701,231.9668,2002,3,2,1,3225.1352,3
12.6,3,0.174232377,146.6102,1985,3,3,3,1895.5326,1
7.935,1,0.031801103,261.591,2002,3,2,1,3155.8920000000003,2
12.6,3,0.052749199000000004,74.967,1985,2,1,2,229.701,3
16.1,3,0.039463564,189.9846,1998,3,3,2,191.0846,1
7.645,2,0.07048184085069421,41.8112,1997,2,1,1,894.8352,3
8.775,3,0.036159635,110.7228,1998,3,3,2,331.5684,3
10.65,3,0.024020077999999997,57.2272,2002,3,2,1,1174.4712,3
7.64,2,0.071104408,95.012,2007,3,2,1,1864.24,3
7.325,3,0.093913607,93.2146,2007,3,2,1,1733.0774,3
8.645,1,0.144006886,94.741,2009,3,3,4,1061.951,2
8.97,1,0.09315923300000001,55.7956,1999,3,1,1,1037.3164,2
12.6,2,0.129425145,219.3482,1985,2,1,2,219.0482,3
5.405,2,0.053839714000000004,198.6742,2009,3,3,4,2388.8904,3
12.6,3,0.09862906199999999,90.6462,1985,3,3,3,2406.2012,3
10.195,2,0.017658634,240.1538,1999,3,1,1,1442.1228,3
6.935,2,0.041282286,103.5332,1997,2,1,1,1230.3984,3
12.6,2,0.170186628,159.0262,1985,2,1,2,159.1262,3
8.88,3,0.086781204,152.2682,1997,2,1,1,1829.6184,1
12.6,2,0.042270750999999995,162.52100000000002,1985,3,3,3,4567.388,3
9.3,3,0.089186275,145.3786,2002,3,2,1,2745.0934,3
9.0,1,0.019502965,169.4474,2004,2,2,1,4211.185,2
21.25,1,0.024650932,146.0102,2004,2,2,1,2916.204,2
12.35,3,0.026722744,59.2246,1999,3,1,1,984.7182,3
12.6,2,0.037516862000000005,124.3704,1985,3,3,3,3004.0896,3
16.85,2,0.023154399,43.9428,1997,2,1,1,351.5424,3
14.7,3,0.072284689,49.8034,2004,2,2,1,631.8442,3
8.63,2,0.028391879,173.9422,2009,3,3,4,4138.6128,3
7.935,1,0.031866022,261.291,2009,3,3,4,2892.901,2
12.6,2,0.024088444,112.7176,1985,3,3,3,1832.2816,3
19.85,1,0.06440905599999999,126.7704,2004,2,2,1,1752.3856,2
5.765,3,0.082012293,37.5164,1997,2,1,1,656.4788,3
17.75,2,0.157075658,240.5538,1999,3,1,1,3845.6608,3
12.6,2,0.107110465,55.5588,1985,2,1,2,229.0352,3
8.235,1,0.014459672,181.895,1997,2,1,1,732.38,2
12.6,3,0.076483451,43.4086,1985,3,3,3,847.5634,3
6.13,3,0.10234983,55.0298,1999,3,1,1,539.298,3
9.1,3,0.174827835,127.2362,2009,3,3,4,1635.8706,3
18.7,3,0.10459102699999999,121.4072,1987,1,3,1,2450.144,3
15.5,2,0.07586884299999999,261.7568,1999,3,1,1,1845.5976,3
10.695,2,0.086764795,156.7972,2004,2,2,1,3427.5384,3
6.695,3,0.03408026,220.8456,2009,3,3,4,5084.0488,3
16.0,1,0.072655379,229.8668,2004,2,2,1,4837.7028,2
5.59,2,0.056555715,62.6168,1987,1,3,1,639.168,3
11.35,2,0.043402224,197.0742,2007,3,2,1,2587.9646,3
12.3,2,0.064882207,93.8804,2009,3,3,4,1470.0864,3
12.6,2,0.044764726,102.4016,1985,3,3,3,2428.8384,3
17.75,3,0.034752647000000005,248.775,1997,2,1,1,3745.125,3
17.75,1,0.030631323,178.56599999999997,2009,3,3,4,2516.724,2
12.6,3,0.07048184085069421,245.0144,1985,3,3,3,3185.1872,3
12.6,3,0.110735739,35.2874,1985,3,3,3,988.0472,3
12.35,2,0.038657256,110.257,2009,3,3,4,1757.7120000000002,3
16.7,2,0.052493162,113.9176,1999,3,1,1,2519.3872,3
19.35,2,0.06589099799999999,167.0816,2007,3,2,1,1510.0344,3
15.7,2,0.114565093,112.0202,1997,2,1,1,337.5606,3
12.6,3,0.117065801,196.1136,1985,3,3,3,6026.8216,3
18.7,3,0.026450779,124.902,2007,3,2,1,2909.546,3
7.06,2,0.043863865,59.5904,1987,1,3,1,761.6752,3
11.35,3,0.07048184085069421,52.4008,2004,2,2,1,809.6128,3
12.6,2,0.036551446,62.7194,1985,2,1,2,123.8388,3
6.96,3,0.077630199,90.9146,2007,3,2,1,1459.4336,1
12.6,3,0.30473738699999997,54.7298,1985,2,1,2,107.8596,3
12.6,2,0.041180766,37.919000000000004,1985,3,3,3,768.9989999999999,3
13.15,3,0.043831721,184.195,1999,3,1,1,2746.425,3
12.6,2,0.0075033719999999995,146.7102,1985,3,3,3,4374.306,3
14.5,2,0.214681063,102.7332,1998,3,3,2,205.0664,3
7.5,1,0.060649825,177.4028,1998,3,3,2,354.2056,2
15.2,1,0.09725893699999999,114.8492,2002,3,2,1,1506.0396,2
11.6,2,0.009763021,226.2404,1997,2,1,1,1800.3232,3
9.0,1,0.032152981000000004,102.0016,2009,3,3,4,1518.024,2
19.35,2,0.021439694,119.7098,1987,1,3,1,1325.6078,3
15.2,3,0.153592956,228.0352,1998,3,3,2,458.0704,3
20.2,2,0.12123130800000001,97.5752,2004,2,2,1,1534.0032,3
12.6,3,0.119371835,45.2744,1985,3,3,3,905.488,3
12.6,3,0.064607378,87.4198,1985,3,3,3,2267.7148,3
5.365,2,0.14024028,171.0764,1997,2,1,1,3263.7516,3
21.2,2,0.07048184085069421,173.6738,1999,3,1,1,2954.1546,3
11.15,2,0.008296692,150.6708,2002,3,2,1,2106.5912,3
19.35,2,0.077193256,112.7518,2007,3,2,1,683.1108,3
13.5,1,0.055075504000000004,33.3874,1999,3,1,1,282.2992,2
9.6,2,0.014209811000000001,188.1872,2004,2,2,1,1701.7848,3
12.5,2,0.08187986400000001,91.7488,1999,3,1,1,1358.2320000000002,3
15.85,3,0.078540095,36.3506,2004,2,2,1,607.2096,3
10.195,2,0.146540889,141.7838,1987,1,3,1,1685.8056,3
20.2,2,0.097059596,178.6028,2007,3,2,1,2302.3364,3
7.96,3,0.028478742,161.8894,2009,3,3,4,2750.4198,3
20.0,3,0.034340926,45.4086,1987,1,3,1,981.3892,3
6.425,3,0.063532672,133.0626,2007,3,2,1,1442.7886,3
12.6,2,0.075384242,262.7568,1985,3,3,3,7646.0472,3
12.1,1,0.080131363,170.9106,2009,3,3,4,1539.9954,2
11.6,2,0.132111921,82.2276,1998,3,3,2,243.6828,3
12.6,1,0.083547515,179.166,1985,2,1,2,359.532,2
9.395,3,0.103731617,236.9932,2004,2,2,1,4242.4776,3
17.2,2,0.025309134,147.0418,2007,3,2,1,2354.2688,3
7.42,2,0.0258457,188.9872,2009,3,3,4,2458.1336,3
18.25,3,0.054223942000000004,142.0154,2004,2,2,1,2127.231,3
12.6,2,0.07579164099999999,193.3794,1985,3,3,3,8388.4142,3
17.6,2,0.03928284,94.641,1999,3,1,1,2799.6890000000003,3
12.6,2,0.14559143800000002,148.705,1985,3,3,3,1797.66,3
6.825,2,0.046824729,155.1998,2009,3,3,4,2460.7968,3
7.405,3,0.159062948,208.9296,1987,1,3,1,2700.4848,3
15.7,3,0.07396678599999999,250.5724,2009,3,3,4,4026.7584,3
15.6,3,0.117574554,75.667,2007,3,2,1,1301.639,3
9.6,1,0.049617765,44.2086,1998,3,3,2,44.6086,2
12.6,2,0.032296886000000004,144.0102,1985,3,3,3,5394.9774,3
12.6,2,0.037340835,163.1526,1985,3,3,3,3946.8624,3
12.6,3,0.075707087,88.18299999999999,1985,3,3,3,1438.128,3
10.195,2,0.146635206,139.0838,2004,2,2,1,3652.5788,3
19.1,1,0.17754562399999999,172.4422,1999,3,1,1,3621.2862,2
8.895,3,0.072693696,175.937,2009,3,3,4,529.311,3
8.945,2,0.146701312,262.291,1998,3,3,2,1314.955,3
10.3,3,0.146999264,103.7648,2007,3,2,1,2804.3496,3
16.0,2,0.173109453,155.2972,2002,3,2,1,3894.93,3
6.385,2,0.12441028400000001,34.3874,2007,3,2,1,388.1614,3
13.0,1,0.035079516,47.9034,1987,1,3,1,583.2408,2
20.1,2,0.054763518,150.9366,2007,3,2,1,3476.1418,3
11.1,3,0.11112293599999999,189.2846,2009,3,3,4,3630.6074,3
5.175,1,0.030330202,35.4874,1987,1,3,1,388.1614,2
11.5,2,0.07048184085069421,88.25399999999999,1997,2,1,1,1298.31,3
16.75,2,0.008601441,73.7038,2009,3,3,4,1404.1722,3
12.6,3,0.024407061,102.3332,1985,3,3,3,1948.1308,3
17.25,3,0.08426245800000001,261.591,1987,1,3,1,3418.883,1
5.88,3,0.08644044,155.3998,2004,2,2,1,2153.1972,3
12.6,3,0.11271892800000001,54.2956,1985,3,3,3,1310.2944,3
7.3,3,0.086619573,147.6076,2007,3,2,1,3251.7672,3
7.075,3,0.058437653,143.0128,1999,3,1,1,1150.5024,3
6.365,3,0.07048184085069421,59.7536,2007,3,2,1,980.0576,3
12.6,1,0.034504414,125.20200000000001,1985,3,3,3,2783.0440000000003,2
9.3,1,0.044652785,247.0802,2004,2,2,1,1228.401,2
5.92,2,0.019184026,50.3692,1987,1,3,1,591.2304,1
9.6,1,0.029638267000000003,42.6086,2004,2,2,1,133.8258,2
14.15,3,0.042180995,52.0982,1997,2,1,1,578.5802,1
11.8,3,0.11507174,198.2084,1987,1,3,1,3769.7596,1
6.765,2,0.087437069,106.1306,2002,3,2,1,1672.4896,3
12.6,2,0.014295563999999998,242.6512,1985,3,3,3,12117.56,3
13.15,3,0.073251428,181.695,1998,3,3,2,549.285,3
12.6,3,0.021743592000000003,263.191,1985,3,3,3,6574.775,3
18.7,3,0.10527024,122.9072,2007,3,2,1,490.0288,3
13.3,3,0.063513272,149.9708,1987,1,3,1,2106.5912,3
9.42,2,0.044151435,61.5194,2007,3,2,1,866.8716,3
17.6,3,0.008001018,170.4422,1997,2,1,1,2759.0752,3
8.235,3,0.0828941,149.3076,2007,3,2,1,1921.4988,3
12.6,1,0.091042211,162.6894,1985,3,3,3,2588.6304,2
13.15,2,0.038011783,89.6856,1999,3,1,1,703.0848,3
12.65,1,0.042296724,106.3938,2002,3,2,1,3751.783,2
20.7,1,0.02695441,73.2354,2002,3,2,1,1504.7079999999999,2
13.0,3,0.153930108,76.7986,2002,3,2,1,2648.5524,3
16.1,3,0.034376537,256.1356,2002,3,2,1,6358.39,3
16.0,3,0.060971431,226.2404,2002,3,2,1,4725.8484,3
12.35,3,0.07048184085069421,118.9124,1987,1,3,1,3199.8348,3
14.0,3,0.023831558,103.1332,2009,3,3,4,1948.1308,3
20.5,1,0.032762495,40.0822,2004,2,2,1,1257.0304,2
8.3,3,0.035347676,38.0506,2004,2,2,1,531.3084,3
19.2,1,0.041291929,130.131,1999,3,1,1,1038.6480000000001,2
9.1,1,0.08074705900000001,46.9718,2007,3,2,1,850.8924,2
14.15,3,0.035240817,255.5014,1987,1,3,1,5355.0294,3
7.93,3,0.005557062,122.1414,1999,3,1,1,2924.1936,3
17.1,1,0.06715405299999999,114.38600000000001,1997,2,1,1,1245.046,2
16.2,3,0.019362306,154.6972,1987,1,3,1,1713.7692,1
6.465,3,0.124506117,264.7884,1997,2,1,1,3709.8376,3
7.155,2,0.168871496,34.3874,2009,3,3,4,670.4606,3
20.6,2,0.030504756,212.6244,2004,2,2,1,3599.3148,3
20.25,2,0.10314237300000001,94.61200000000001,2009,3,3,4,652.484,3
12.6,3,0.07887225099999999,189.5556,1985,2,1,2,1126.5336,3
15.85,3,0.082120687,177.437,2009,3,3,4,5645.984,3
9.0,1,0.069487587,266.6884,1987,1,3,1,3974.8259999999996,2
12.6,3,0.011180843000000001,213.456,1985,3,3,3,4261.12,3
12.6,3,0.037315469,50.0034,1985,3,3,3,1992.7394,3
18.7,3,0.037835765,111.1886,2007,3,2,1,2334.9606,3
20.85,3,0.021312043,104.9306,1987,1,3,1,2299.6732,3
18.35,2,0.09421836300000001,83.9882,1987,1,3,1,1202.4348,3
18.6,3,0.076841095,162.2236,2004,2,2,1,2900.2248,3
9.8,2,0.063805139,117.3492,2004,2,2,1,810.9444,3
15.1,2,0.087542757,219.8456,1999,3,1,1,6189.2768,3
12.6,2,0.028871235,188.7898,1985,3,3,3,2057.9878,3
7.09,3,0.00720931,48.1034,1987,1,3,1,1069.2748,3
12.6,1,0.02286663,102.8332,1985,3,3,3,2768.3964,2
12.6,2,0.067543727,57.2562,1985,3,3,3,2073.967,3
12.6,3,0.038549197,127.5362,1985,3,3,3,1006.6896,1
9.5,3,0.07048184085069421,188.9872,2007,3,2,1,1323.6104,1
19.0,2,0.097709541,48.6718,2009,3,3,4,614.5334,3
20.5,1,0.143283608,37.919000000000004,1997,2,1,1,183.095,2
19.85,1,0.064551885,125.2704,2002,3,2,1,2127.8968,2
21.1,1,0.029173031000000002,145.7786,2007,3,2,1,1444.786,2
12.6,3,0.06712095400000001,132.9626,1985,3,3,3,3279.065,3
15.1,2,0.067020992,260.3304,1987,1,3,1,5424.9384,3
19.7,1,0.026826918999999998,98.7726,1987,1,3,1,1859.5794,2
16.2,2,0.01665334,97.3726,1997,2,1,1,2055.3246,3
18.1,3,0.022395357,96.5094,2004,2,2,1,1332.9316,3
10.195,3,0.042113173,42.5428,2009,3,3,4,878.8560000000001,3
6.55,2,0.034604342999999996,157.8288,1997,2,1,1,2514.0608,3
15.85,3,0.136774734,94.4094,2002,3,2,1,1428.141,3
12.6,1,0.08934343300000001,157.3604,1985,3,3,3,6021.4952,2
12.1,3,0.030250132000000002,75.267,2009,3,3,4,612.536,3
16.5,2,0.079698503,100.6332,2004,2,2,1,1537.9979999999998,3
12.6,2,0.141360118,197.31099999999998,1985,2,1,2,392.82199999999995,3
16.7,3,0.036933417,109.1886,1998,3,3,2,222.3772,3
12.6,3,0.037449987000000004,76.7354,1985,3,3,3,2783.7098,3
11.1,3,0.294948897,159.0604,1998,3,3,2,792.302,3
11.35,2,0.005525913,168.27900000000002,1987,1,3,1,2376.906,3
9.195,2,0.04712061,53.1666,1997,2,1,1,768.9989999999999,3
12.6,1,0.162248011,160.4604,1985,2,1,2,316.9208,2
18.85,3,0.09086729699999999,127.3336,1997,2,1,1,3962.8416,1
8.0,2,0.030264897000000002,250.3092,1997,2,1,1,6723.2484,3
19.1,1,0.067295406,41.9796,1997,2,1,1,701.7532,2
12.6,3,0.02827966,152.234,1985,3,3,3,1071.938,1
12.6,1,0.020388413,44.4112,1985,3,3,3,767.0016,2
12.6,3,0.027644732,149.4708,1985,3,3,3,3159.8868,3
6.36,3,0.120731024,46.506,1999,3,1,1,652.484,3
19.6,1,0.025429614,151.7024,2007,3,2,1,2884.2456,2
12.6,2,0.059438787,130.9968,1985,3,3,3,4828.3816,3
17.1,2,0.074059474,209.0638,1997,2,1,1,3520.0846,3
12.6,3,0.015693328,150.7366,1985,3,3,3,906.8196,3
12.6,3,0.057850699000000005,113.2834,1985,3,3,3,4376.9692,3
8.76,1,0.050011058,126.7336,1987,1,3,1,639.168,2
6.775,1,0.105225964,84.225,2004,2,2,1,3162.55,2
16.25,1,0.039207025,116.1176,1999,3,1,1,2633.9048,2
19.85,3,0.044489064,89.4856,2004,2,2,1,1054.6272,3
19.75,3,0.012437935,189.9872,1987,1,3,1,3781.744,3
6.96,3,0.077350112,91.4146,2002,3,2,1,638.5022,1
8.935,3,0.040346436,53.7298,2009,3,3,4,593.2278,3
8.26,3,0.057585723,113.7834,1998,3,3,2,115.1834,1
6.71,3,0.03565903,218.3166,2002,3,2,1,1959.4494,3
8.945,2,0.087629354,263.491,2004,2,2,1,1840.9370000000001,3
12.65,3,0.07048184085069421,107.8938,1997,2,1,1,750.3566,3
15.0,3,0.154228739,107.3938,1999,3,1,1,750.3566,3
15.35,3,0.096943078,196.5768,2007,3,2,1,7685.9952,1
14.35,1,0.017065268,109.5228,1999,3,1,1,1768.3648,2
12.6,1,0.07048184085069421,100.8042,1985,3,3,3,3472.147,2
5.765,3,0.082178616,37.0164,2002,3,2,1,540.6296,3
8.315,2,0.035542581000000004,143.3444,1987,1,3,1,1596.5884,3
6.13,3,0.10217162699999999,53.8298,2004,2,2,1,1024.6662,3
14.5,2,0.128235818,104.1332,2004,2,2,1,205.0664,3
15.1,3,0.055205899999999995,219.4166,1997,2,1,1,6096.0648,3
17.25,3,0.037337632,163.7526,2009,3,3,4,3289.052,1
13.0,1,0.09924262199999999,46.306000000000004,1987,1,3,1,699.09,2
12.6,2,0.030143704,222.0114,1985,3,3,3,6207.9192,3
12.85,3,0.108412059,233.2642,2002,3,2,1,3950.1914,3
7.975,3,0.014628381999999999,82.325,2004,2,2,1,1331.6,3
10.895,2,0.032454046,144.8102,1997,2,1,1,3062.0142,3
9.17,3,0.10297881699999999,144.947,1997,2,1,1,4294.41,3
16.2,3,0.10549819199999999,101.47,1998,3,3,2,399.48,3
14.65,3,0.171355643,47.6692,2004,2,2,1,739.038,3
12.6,3,0.009585169000000001,102.5016,1985,2,1,2,101.2016,3
6.985,2,0.137926458,184.7608,2009,3,3,4,4042.7376,3
17.7,3,0.07048184085069421,115.0834,2002,3,2,1,2764.4016,3
16.1,2,0.07048184085069421,35.1558,2007,3,2,1,339.55800000000005,3
14.75,1,0.033076388,237.2906,2007,3,2,1,3089.9778,2
12.15,1,0.006770251999999999,124.473,1999,3,1,1,1231.73,2
12.6,1,0.142393355,36.419000000000004,1985,2,1,2,109.85700000000001,2
18.5,3,0.025813943,89.1172,2002,3,2,1,892.172,3
12.15,3,0.015548178000000001,211.2928,2007,3,2,1,5049.4272,3
16.1,2,0.159698192,32.0558,2004,2,2,1,1018.674,3
20.6,2,0.030634812999999997,212.9244,2009,3,3,4,2540.6928,3
17.6,1,0.074522745,228.801,1999,3,1,1,3215.8140000000003,2
12.6,2,0.145200948,35.4558,1985,2,1,2,135.8232,3
5.98,3,0.043651197999999995,146.1418,2002,3,2,1,3089.9778,3
13.5,3,0.094366079,190.9872,1999,3,1,1,2836.308,1
12.85,3,0.121702394,42.7428,2004,2,2,1,703.0848,3
13.6,3,0.117613212,194.2136,2004,2,2,1,2527.3768,3
9.8,2,0.045258247,35.9874,2004,2,2,1,282.2992,3
15.0,3,0.058485617000000004,44.7744,1999,3,1,1,679.1160000000001,3
12.6,1,0.00994477,177.83700000000002,1985,3,3,3,6528.169,2
12.6,2,0.087894475,121.17299999999999,1985,3,3,3,2586.633,3
16.35,3,0.113953562,198.2426,1998,3,3,2,790.9704,3
12.6,3,0.19831664899999998,54.3956,1985,2,1,2,272.978,3
7.05,3,0.084949955,109.7912,2004,2,2,1,1091.912,3
20.1,2,0.054549098,193.782,1987,1,3,1,1158.492,3
19.6,1,0.09454523599999999,254.7698,2009,3,3,4,5327.0658,2
16.35,2,0.062359467,224.0062,1987,1,3,1,4288.4178,3
13.15,1,0.092811105,159.7604,1999,3,1,1,4119.9704,2
12.65,2,0.156679617,238.8538,2009,3,3,4,4566.7222,3
14.5,2,0.09735225,160.7262,1999,3,1,1,1750.3882,3
17.75,3,0.076113671,111.4544,2002,3,2,1,1006.6896,3
14.0,3,0.023783007000000002,104.0332,2002,3,2,1,1435.4648,3
12.6,3,0.11477129800000001,93.9094,1985,3,3,3,3903.5854,3
9.895,2,0.048662357,261.7278,1997,2,1,1,4685.9004,3
10.195,3,0.211539389,110.9886,1998,3,3,2,111.1886,3
18.25,3,0.04443056099999999,174.208,2009,3,3,4,2596.62,1
6.4,3,0.14186016099999998,41.0796,1998,3,3,2,41.2796,3
5.88,3,0.07048184085069421,154.2998,1997,2,1,1,1999.3974,3
6.895,3,0.022441883,143.8812,1987,1,3,1,2707.1428,3
20.5,3,0.142370445,90.6172,2009,3,3,4,1427.4752,3
14.8,3,0.13564792,190.8846,1998,3,3,2,191.0846,3
17.75,3,0.014602836999999999,158.6262,1999,3,1,1,3819.0288,3
18.6,2,0.28701714,48.8376,1998,3,3,2,47.9376,3
12.5,3,0.031112643,104.999,2002,3,2,1,1444.786,3
19.0,2,0.065621523,186.5214,2004,2,2,1,5275.7992,3
8.26,2,0.032573725,125.073,2009,3,3,4,985.3839999999999,1
9.06,1,0.009776268000000001,213.75599999999997,1997,2,1,1,1065.28,2
9.195,3,0.11535364199999999,58.9246,2009,3,3,4,926.7936,3
12.6,3,0.110901004,155.0998,1985,3,3,3,2768.3964,3
5.945,1,0.093214866,129.1652,2002,3,2,1,2841.6344,2
12.6,2,0.07048184085069421,84.5908,1985,3,3,3,3020.0688,3
13.35,2,0.014649641000000001,207.3638,1999,3,1,1,5797.7864,3
12.65,2,0.07603021,189.0846,2004,2,2,1,4012.7766,3
12.15,2,0.042855388,181.695,2009,3,3,4,2929.52,3
12.6,2,0.13314425900000001,190.8846,1985,2,1,2,191.0846,3
20.85,3,0.032580705,180.06599999999997,2009,3,3,4,2157.192,3
18.25,3,0.07048184085069421,224.1062,2009,3,3,4,4965.5364,3
11.3,2,0.066865326,260.1962,2002,3,2,1,2848.9582,3
17.6,1,0.018943666,237.359,2002,3,2,1,6145.334,2
5.88,2,0.030371121,101.79899999999999,2009,3,3,4,1960.781,3
12.6,2,0.132630345,263.8568,1985,2,1,2,790.9704,3
21.25,3,0.01001904,184.6608,2002,3,2,1,367.5216,3
20.2,2,0.121254236,94.5752,1997,2,1,1,1821.6288,3
9.8,2,0.063764099,113.8492,1987,1,3,1,1737.7379999999998,3
16.6,3,0.136286138,171.4422,2009,3,3,4,2241.7486,1
12.6,2,0.164391573,62.8194,1985,2,1,2,61.9194,3
7.035,3,0.02189371,262.791,2002,3,2,1,3681.8740000000003,3
7.93,3,0.07048184085069421,121.8414,1997,2,1,1,2802.3522,3
15.5,3,0.07048184085069421,41.376999999999995,2007,3,2,1,649.155,1
12.6,2,0.067624438,120.944,1985,3,3,3,1078.596,3
12.35,2,0.18623623600000003,78.7328,2002,3,2,1,1390.1904,3
12.6,2,0.047037323,96.4068,1985,3,3,3,2624.5836,3
12.6,2,0.099780431,225.2088,1985,2,1,2,447.4176,3
8.235,1,0.014488997,183.795,2002,3,2,1,2929.52,2
6.675,3,0.04200648,92.6462,2002,3,2,1,1665.8316,3
6.55,2,0.034575546,156.5288,1987,1,3,1,1571.2879999999998,3
13.5,1,0.07296514400000001,160.692,2009,3,3,4,1917.504,2
6.86,1,0.036530411,227.801,2004,2,2,1,3904.917,2
9.8,2,0.063946629,116.6492,2002,3,2,1,2316.984,3
14.3,2,0.034551415,98.1726,2009,3,3,4,685.1082,3
19.35,3,0.026329988999999998,169.2474,2007,3,2,1,3705.8428,3
9.3,3,0.016009057,250.6092,1987,1,3,1,6474.2392,3
12.6,3,0.048637888,149.7708,1985,2,1,2,150.4708,3
4.805,2,0.037852995,126.2704,2009,3,3,4,3629.9416,3
12.6,2,0.015016891000000001,248.6408,1985,3,3,3,6759.2016,3
14.5,2,0.059160135,170.7448,2007,3,2,1,2045.3376,3
15.35,3,0.096379585,196.5768,2004,2,2,1,4729.8432,1
21.1,1,0.029008944,143.3786,1997,2,1,1,866.8716,2
12.6,1,0.039078047000000005,128.3678,1985,3,3,3,3179.195,2
19.5,3,0.082536604,177.2002,2004,2,2,1,2149.2024,3
6.03,3,0.022684799999999998,178.1028,1987,1,3,1,4604.6728,1
20.7,3,0.170152831,182.6266,2002,3,2,1,2581.9724,3
16.5,3,0.073827748,208.8638,1997,2,1,1,2484.7656,3
12.6,2,0.010864186000000001,185.3608,1985,3,3,3,5329.0632,3
17.1,2,0.07436116,206.1638,2009,3,3,4,4141.276,3
12.6,2,0.168901843,43.4086,1985,2,1,2,44.6086,3
5.26,2,0.02455854,95.6068,2002,3,2,1,2332.9632,3
14.0,2,0.041949832,54.06399999999999,2004,2,2,1,1118.5439999999999,3
7.575,3,0.05550245400000001,196.5768,2002,3,2,1,1576.6144,3
12.6,3,0.120663214,95.6778,1985,3,3,3,2910.2118,3
16.75,2,0.00819018,103.7674,2004,2,2,1,2852.2872,3
9.3,2,0.014098693,197.7084,2007,3,2,1,3372.9428,3
15.2,3,0.07048184085069421,256.033,1998,3,3,2,1281.665,3
8.6,1,0.032806066,143.6154,2007,3,2,1,2127.231,2
18.6,2,0.172446822,47.1376,2007,3,2,1,767.0016,3
12.6,1,0.024213354,42.4454,1985,3,3,3,293.6178,2
9.5,2,0.07048184085069421,79.596,1997,2,1,1,1038.6480000000001,3
15.0,2,0.05468583900000001,60.2904,2007,3,2,1,1581.9408,3
6.465,3,0.124758619,264.1884,2002,3,2,1,3444.8492,3
18.5,3,0.02586664,88.9172,2009,3,3,4,1695.1268,3
6.715,2,0.121563385,43.7454,2004,2,2,1,545.2902,3
14.15,3,0.035999599,41.5138,1999,3,1,1,162.4552,1
12.6,3,0.07048184085069421,171.7422,1985,3,3,3,6207.9192,1
13.5,2,0.21561193,98.6068,1998,3,3,2,97.2068,3
17.6,2,0.039381633,98.041,2009,3,3,4,675.7869999999999,3
19.85,3,0.054331235,198.7768,2007,3,2,1,4532.7664,3
12.6,2,0.056338482,184.62400000000002,1985,2,1,2,1304.968,3
7.855,2,0.161516894,37.0848,2004,2,2,1,447.4176,3
12.6,2,0.184359831,172.6764,1985,2,1,2,858.882,3
8.615,3,0.116484721,94.1436,2002,3,2,1,1134.5232,3
7.405,3,0.015302763999999998,89.9146,2002,3,2,1,2189.1504,3
12.6,3,0.136417078,179.766,1985,2,1,2,179.766,3
18.2,1,0.058707159,220.5456,2009,3,3,4,3094.6384,2
9.3,1,0.074753743,246.4802,1998,3,3,2,982.7208,2
12.6,3,0.031251369,93.3462,1985,3,3,3,1018.0082,3
21.25,1,0.024705597000000003,145.1102,2002,3,2,1,1603.9122,2
8.655,2,0.088693595,122.5756,2007,3,2,1,2181.1608,3
11.8,1,0.038235337,177.5686,1998,3,3,2,711.0744,2
