Item_Identifier,Item_Weight,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Item_Outlet_Sales,Outlet_Years,Item_Visibility_MeanRatio,Item_Fat_Content_1,Item_Fat_Content_2,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_1,Outlet_Size_2,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Item_Type_Combined_1,Item_Type_Combined_2,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
FDO20,12.85,0.0,Fruits and Vegetables,252.3382,OUT046,1997,4794.4258,16,0.0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
FDO22,13.5,0.017887238,Snack Foods,79.49600000000001,OUT049,1999,1438.128,14,1.0430915446949078,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
FDM46,7.365,0.159967845,Snack Foods,94.712,OUT046,1997,1304.968,16,0.8747287920076965,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
FDO01,21.1,0.020718655,Breakfast,130.4994,OUT046,1997,2184.4898,16,0.8747287853363815,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
NCX05,15.200000000000001,0.096592065,Health and Hygiene,117.4492,OUT027,1985,1621.8888,28,0.8704928778419931,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
FDI46,9.5,0.074460855,Snack Foods,253.6724,OUT049,1999,5033.448,14,1.0012983225710113,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
FDD11,12.85,0.030789913999999998,Starchy Foods,254.90400000000002,OUT017,2007,3036.048,6,1.167191065920348,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
FDA32,14.0,0.030216782999999997,Fruits and Vegetables,216.6192,OUT018,2009,3020.0688,4,0.9630053900420534,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDW32,18.35,0.094279004,Fruits and Vegetables,86.3882,OUT035,2004,1545.9876,9,0.8745633884234097,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
FDX22,6.784999999999998,0.04022593,Snack Foods,210.9928,OUT019,1985,210.3928,28,1.5315371852572053,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDQ47,7.155,0.16852746300000002,Breads,33.6874,OUT045,2002,1023.3346,11,0.8765027668656853,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
FDT07,5.82,0.077304459,Fruits and Vegetables,257.633,OUT035,2004,4613.994000000001,9,1.027582457539299,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
NCQ43,17.75,0.0,Others,108.6912,OUT018,2009,1201.1032,4,0.0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
FDW07,18.0,0.142570104,Fruits and Vegetables,88.2514,OUT013,1987,1505.3738,26,0.9288589879193642,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
FDE35,7.06,0.043968652000000004,Starchy Foods,57.6904,OUT049,1999,585.904,14,1.0617694077463788,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
FDC04,15.6,0.045076878,Dairy,241.3854,OUT045,2002,2900.2248,11,0.9241603439313717,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
NCW53,18.349999999999998,0.030347403999999998,Health and Hygiene,192.5162,OUT027,1985,3078.6592,28,0.9178237011982744,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
NCG07,12.3,0.052492122,Household,191.053,OUT035,2004,3415.554,9,0.9221155277561746,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
FDQ03,15.0,0.077999504,Meat,238.0248,OUT035,2004,1896.1984,9,1.06018189762504,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
FDV46,18.2,0.012597384,Snack Foods,141.218,OUT013,1987,2936.178,26,1.026977005666449,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
NCM26,20.5,0.023179181,Others,154.034,OUT049,1999,2450.144,14,1.0296709104950552,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
DRA59,8.27,0.128126825,Soft Drinks,183.6924,OUT049,1999,1295.6468,14,0.9605895841175445,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
FDW13,8.5,0.097410707,Canned,52.7324,OUT027,1985,2492.7552,28,0.8704928781138953,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
DRF27,8.93,0.028417272,Dairy,154.534,OUT046,1997,2603.278,16,0.9222899146762065,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
FDT12,6.215,0.049902382,Baking Goods,225.8062,OUT017,2007,3159.8868,6,1.038767766496519,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
FDD40,20.25,0.014823358,Dairy,190.7162,OUT045,2002,1154.4972,11,0.9315179267781624,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
FDN25,7.895,0.061424738,Breakfast,57.7588,OUT018,2009,1145.1760000000002,4,0.9260469309872258,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDE33,19.35,0.049594299,Fruits and Vegetables,77.0644,OUT013,1987,2278.3676,26,0.874000862526538,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
NCL29,9.695,0.113939434,Health and Hygiene,160.2604,OUT046,1997,1901.5248,16,0.9219595412402743,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
NCO30,19.5,0.027532257999999997,Household,185.0608,OUT019,1985,551.2824,28,1.6783470365358073,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
FDB16,8.21,0.045016894,Dairy,87.6198,OUT045,2002,1133.8574,11,1.00109588590391,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
FDF16,7.3,0.086307051,Frozen Foods,146.8076,OUT045,2002,1330.2684,11,0.8765027596506579,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
FDL02,20.0,0.10408337599999999,Canned,107.4622,OUT046,1997,3705.177,16,0.9222899184221682,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
FDO13,7.865,0.061154604,Breakfast,165.3526,OUT049,1999,1151.1682,14,0.9237238331370116,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
DRG27,8.894999999999998,0.184035253,Dairy,42.2138,OUT019,1985,40.6138,28,1.8000222631838665,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FDX31,20.35,0.024815023999999998,Fruits and Vegetables,234.0958,OUT010,1998,467.3916,15,1.9285094805170133,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
FDX11,16.0,0.10691805199999999,Baking Goods,183.5634,OUT049,1999,4725.8484,14,1.0006230365291489,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
NCW41,18.0,0.0,Health and Hygiene,158.0604,OUT049,1999,3327.6684,14,0.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
FDI52,18.7,0.10510455199999999,Frozen Foods,121.7072,OUT018,2009,1347.5792,4,1.0031395356697308,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDN08,7.72,0.08793675199999999,Fruits and Vegetables,115.9466,OUT027,1985,4124.630999999999,28,1.0321817762172583,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
DRD15,10.6,0.056795923,Dairy,232.8642,OUT046,1997,3485.4629999999997,16,0.8747287945868486,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
DRF01,5.655,0.176070535,Soft Drinks,144.0102,OUT017,2007,1749.7224,6,0.9640005129932278,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
DRH15,8.775,0.19244045,Dairy,43.9428,OUT019,1985,131.8284,28,1.7990141305957768,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FDX59,10.195,0.051871718,Breads,35.3558,OUT018,2009,237.6906,4,0.9334195341372886,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDO37,8.06,0.035780177,Breakfast,230.2326,OUT010,1998,693.0978,15,1.7360676689758108,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
FDY56,16.35,0.104463896,Fruits and Vegetables,227.1062,OUT010,1998,225.7062,15,1.4641166698978532,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
FDR31,6.46,0.049162885,Fruits and Vegetables,146.9102,OUT046,1997,1895.5326,16,0.8747287997210682,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
NCH54,13.5,0.072655379,Household,157.792,OUT035,2004,3994.8,9,0.862488626192133,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
NCW06,16.2,0.050442528,Household,190.8162,OUT045,2002,2693.8268,11,1.038797653578139,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
NCC18,19.1,0.177992139,Household,173.1422,OUT018,2009,2931.5174,4,0.9624064731216774,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
DRJ23,18.349999999999998,0.0,Hard Drinks,188.1872,OUT027,1985,3214.4824,28,0.0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
FDO16,5.48,0.015131684,Frozen Foods,83.025,OUT049,1999,1414.825,14,0.9310779538304004,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
FDB08,6.055,0.031151714,Fruits and Vegetables,158.7578,OUT049,1999,2085.9514,14,1.161695614333802,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
NCZ53,9.6,0.024456797000000002,Health and Hygiene,186.6214,OUT013,1987,3203.1638,26,0.9288590081828789,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
DRJ01,6.135,0.192540665,Soft Drinks,160.2236,OUT010,1998,322.2472,15,1.5560143946072476,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DRE48,8.43,0.01732573,Soft Drinks,197.9768,OUT046,1997,1182.4608,16,1.0373937047235482,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
DRA59,8.27,0.127821472,Soft Drinks,185.9924,OUT013,1987,555.2772,26,0.9583002983939729,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
FDS27,10.195,0.012477512,Meat,197.111,OUT049,1999,785.6439999999999,14,0.9237238409285039,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
NCW29,14.0,0.028980533,Health and Hygiene,129.531,OUT018,2009,2077.2960000000003,4,0.8782920747005369,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
DRN35,8.01,0.070356805,Hard Drinks,36.8532,OUT049,1999,755.0172,14,0.9310779315975246,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
FDB09,16.25,0.057396092,Fruits and Vegetables,125.8046,OUT046,1997,747.0276,16,0.8631885951179967,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
FDV59,13.35,0.048017962000000004,Breads,219.6166,OUT035,2004,3483.4656,9,1.0370083652031132,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
FDD26,8.71,0.071806046,Canned,186.5924,OUT027,1985,5182.5872,28,0.8590085648596935,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
FDV55,17.75,0.05507343,Fruits and Vegetables,145.1444,OUT046,1997,1886.8772,16,0.9990697524694672,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
FDH48,13.5,0.0,Baking Goods,88.054,OUT013,1987,1211.756,26,0.0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
FDM51,11.8,0.0,Meat,102.4674,OUT010,1998,203.7348,15,0.0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
DRG48,5.78,0.014577695,Soft Drinks,147.2102,OUT049,1999,1895.5326,14,0.87608876800291,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
FDP49,9.0,0.0,Breakfast,55.2614,OUT018,2009,552.614,4,0.0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDB03,17.75,0.156831826,Dairy,241.0538,OUT046,1997,1201.769,16,0.8747287903812174,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
FDL10,8.395,0.0,Snack Foods,98.7042,OUT013,1987,892.8378,26,0.0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
FDJ32,10.695,0.057512481,Fruits and Vegetables,62.5536,OUT027,1985,1592.5936,28,1.0318822428244487,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
FDD11,12.85,0.0,Starchy Foods,253.00400000000002,OUT018,2009,3795.06,4,0.0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDW13,8.5,0.09803690300000001,Canned,51.5324,OUT049,1999,882.8508,14,0.8760887635672615,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
FDA32,14.0,0.0,Fruits and Vegetables,216.9192,OUT017,2007,6471.576,6,0.0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
DRQ35,9.3,0.042377219,Hard Drinks,123.7388,OUT045,2002,1609.9044,11,0.9241603471523514,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
DRI37,15.85,0.10759787900000001,Soft Drinks,58.7904,OUT046,1997,585.904,16,0.929632601694502,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
FDU38,10.8,0.082549896,Dairy,193.7504,OUT046,1997,4602.0096,16,0.8747287889641541,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
FDJ07,7.26,0.02414202,Meat,117.415,OUT010,1998,466.06,15,1.7355638625674321,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
FDT38,18.7,0.057771828,Dairy,85.3566,OUT018,2009,591.8962,4,1.0031395390101516,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDX02,16.0,0.057292529,Dairy,224.3404,OUT018,2009,4500.808,4,1.0031395424067724,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
NCN18,8.895,0.12461088599999999,Household,113.1544,OUT013,1987,4250.4672,26,1.3308744194355615,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
FDQ13,11.1,0.010663188999999998,Canned,82.3908,OUT045,2002,1342.2528,11,0.9241603188807449,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
DRP35,18.85,0.091237452,Hard Drinks,128.9336,OUT018,2009,1278.336,4,0.9260469331270053,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
DRK47,7.905,0.064325351,Hard Drinks,230.2694,OUT018,2009,3197.1716,4,0.933419533849902,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
DRI47,14.7,0.020920179,Hard Drinks,143.8128,OUT046,1997,3020.0688,16,0.8747287872662322,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
FDK20,12.6,0.041641933,Fruits and Vegetables,121.1072,OUT045,2002,980.0576,11,1.161644197992957,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
FDC34,16.0,0.173462841,Snack Foods,157.6972,OUT018,2009,2960.1468,4,0.9260469375403179,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDI15,13.799999999999999,0.24749009,Dairy,263.1884,OUT019,1985,529.9768,28,1.678597216248325,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDG05,11.0,0.08742173800000001,Frozen Foods,154.463,OUT027,1985,2972.797,28,1.1363659564039146,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
FDK34,13.35,0.038744606,Snack Foods,239.3564,OUT017,2007,3098.6332,6,1.043071328578402,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
FDX50,20.1,0.124910635,Dairy,109.6228,OUT010,1998,110.5228,15,1.4641166656146594,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
FDP56,8.185,0.046673494,Fruits and Vegetables,48.4692,OUT018,2009,591.2304,4,0.9260469265510856,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
NCX54,9.195,0.048134591,Household,107.7622,OUT049,1999,529.311,14,0.931077929629258,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
FDI20,19.1,0.038720852,Fruits and Vegetables,210.8586,OUT018,2009,6331.758000000001,4,0.878292062567043,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDH33,12.85,0.12241394,Snack Foods,42.9428,OUT017,2007,703.0848,6,1.0328357822325351,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
NCO29,11.15,0.032321607999999995,Health and Hygiene,165.6526,OUT045,2002,1315.6208,11,0.9241603586255107,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
FDK22,9.8,0.026139403999999998,Snack Foods,216.785,OUT045,2002,1947.465,11,0.9233958187434945,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
DRO47,10.195,0.0,Hard Drinks,114.086,OUT046,1997,1810.976,16,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
FDT19,7.590000000000002,0.144338493,Fruits and Vegetables,172.108,OUT027,1985,4327.7,28,0.9544539614106783,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
FDY25,12.0,0.034166609,Canned,181.2976,OUT017,2007,5070.7328,6,1.1483546579862223,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
FDS44,12.650000000000002,0.27321283,Fruits and Vegetables,240.9538,OUT019,1985,480.7076,28,1.7996017639332431,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDJ21,16.7,0.03858813,Snack Foods,144.6102,OUT049,1999,3353.6346,14,1.00062304703822,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
FDO40,17.1,0.032628111,Frozen Foods,148.7392,OUT046,1997,1640.5312,16,0.9296326110763734,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
FDL36,15.099999999999998,0.133198355,Baking Goods,91.083,OUT019,1985,89.883,28,1.5315372022006124,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDJ21,16.7,0.038528228,Snack Foods,143.9102,OUT046,1997,1749.7224,16,0.9990697372052822,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
FDD05,19.35,0.016705436,Frozen Foods,120.8098,OUT017,2007,3374.2744,6,0.8796766038285738,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
FDS10,19.2,0.058893460999999994,Snack Foods,178.9318,OUT010,1998,180.4318,15,1.736067677669621,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
FDG14,9.0,0.050256160999999994,Canned,150.9024,OUT027,1985,4857.6768,28,0.994231704970402,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
FDN57,18.25,0.054234197000000005,Snack Foods,142.0154,OUT046,1997,2269.0464,16,0.9222899097998395,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
FDS47,16.75,0.12961476,Breads,86.1856,OUT017,2007,1406.1696,6,1.0658865274550304,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
FDO40,17.1,0.054612768,Frozen Foods,150.2392,OUT010,1998,596.5568,15,1.5560143863047482,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
FDM50,13.0,0.030150193,Canned,61.422,OUT045,2002,539.298,11,1.1689863692409213,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
FDF44,7.17,0.059849152999999995,Fruits and Vegetables,129.4968,OUT045,2002,3392.9168,11,0.9315179230631572,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
FDS21,19.85,0.034942397,Snack Foods,61.9194,OUT010,1998,123.8388,15,1.4641166504319671,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
NCJ06,20.099999999999998,0.060672263,Household,119.8782,OUT019,1985,238.3564,28,1.5315371984241977,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
FDX49,4.615,0.102038294,Canned,231.93,OUT045,2002,2563.33,11,1.0015450915588955,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
FDU33,7.63,0.135258515,Snack Foods,47.2402,OUT018,2009,918.804,4,0.8782920688550905,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
NCN06,8.39,0.120396991,Household,163.4868,OUT013,1987,4586.0304,26,0.9288589850997598,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
NCN53,5.175,0.030527166,Health and Hygiene,33.5874,OUT017,2007,635.1732,6,0.8796766256342559,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
NCE30,16.0,0.099053537,Household,212.6902,OUT013,1987,637.1706,26,1.026977010198994,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
FDN21,18.599999999999998,0.134564284,Snack Foods,159.8236,OUT019,1985,322.2472,28,1.7942339934115736,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDB52,17.75,0.030288215,Dairy,256.7672,OUT027,1985,4346.3424,28,0.9178236802559234,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
FDA26,7.855000000000002,0.073562475,Dairy,217.6482,OUT027,1985,3285.723,28,0.9499764408632351,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
FDD23,9.5,0.048883854000000004,Starchy Foods,185.7898,OUT018,2009,2619.2572,4,1.003139532508012,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDH57,10.895,0.035893142999999995,Fruits and Vegetables,131.3284,OUT018,2009,1318.2839999999999,4,0.8782920772854796,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDO15,16.75,0.014998913999999999,Meat,72.4038,OUT019,1985,221.7114,28,1.5315372165677519,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDY49,17.2,0.012012071000000001,Canned,163.1184,OUT046,1997,4623.3152,16,0.9222899077162726,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
FDP20,19.85,0.045855272999999995,Fruits and Vegetables,127.102,OUT018,2009,1771.0279999999998,4,1.003139528562832,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
DRG11,6.385,0.14032811,Hard Drinks,109.1596,OUT010,1998,107.8596,15,1.7352530419973824,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DRJ59,11.65,0.019402371,Hard Drinks,38.7164,OUT049,1999,579.246,14,1.037750706438533,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
FDP34,12.85,0.0,Snack Foods,155.463,OUT035,2004,4068.038,9,0.0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
FDY04,17.7,0.042716709000000005,Frozen Foods,163.221,OUT017,2007,1794.3310000000001,6,0.9275067654910938,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
FDV11,9.1,0.08179476599999999,Breads,173.6054,OUT049,1999,700.4216,14,1.0433927037375383,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
FDG20,15.5,0.12594281599999999,Fruits and Vegetables,176.0028,OUT045,2002,1239.7196,11,0.9315179246660856,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0
NCH55,16.35,0.0,Household,127.902,OUT017,2007,2150.534,6,0.0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
FDV34,10.695,0.011472001,Snack Foods,75.2038,OUT018,2009,517.3266,4,0.9334195663900894,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDT44,16.6,0.103146658,Fruits and Vegetables,117.2466,OUT049,1999,2239.0854,14,1.0006230341332658,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
FDG35,21.2,0.012327847,Starchy Foods,173.8738,OUT019,1985,347.5476,28,2.032978686972128,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDG08,13.15,0.166032929,Fruits and Vegetables,170.8764,OUT018,2009,2233.0932,4,1.032447123580281,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDX52,11.5,0.04224015,Frozen Foods,194.982,OUT017,2007,3089.312,6,0.9275067644673076,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
NCH54,13.5,0.072317217,Household,160.792,OUT027,1985,3675.216,28,0.8584743208120675,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
FDU24,6.78,0.13948429199999998,Baking Goods,94.31200000000001,OUT027,1985,2516.724,28,1.1545349369067615,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
FDW03,5.63,0.024536636,Meat,106.1306,OUT035,2004,2090.612,9,0.8745633872573088,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
FDV01,19.2,0.085296625,Canned,153.4314,OUT018,2009,1861.5768,4,1.0646183120753865,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDQ39,14.799999999999999,0.080649685,Meat,189.9846,OUT027,1985,6114.7072,28,1.031598543205767,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
FDA16,6.695,0.0,Frozen Foods,219.4456,OUT046,1997,3094.6384,16,0.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
FDO12,15.75,0.054930533,Baking Goods,194.4452,OUT046,1997,5089.3752,16,1.331056468598911,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
FDM44,12.5,0.031097947999999997,Fruits and Vegetables,103.899,OUT049,1999,1960.781,14,0.8760887698867101,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
FDT03,21.25,0.016735879,Meat,185.2608,OUT010,1998,183.7608,15,1.4641166823348521,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
