department,education,gender,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score,is_promoted,sum_metric,total_score
6,2,1,1,35,4.0,8,0,0,87,0,4.0,87
7,2,1,3,37,3.0,3,0,0,50,0,3.0,150
7,2,1,1,41,2.0,8,0,0,46,0,2.0,46
4,3,1,1,38,5.0,9,0,0,78,1,5.0,78
2,2,0,1,26,3.0,4,0,0,50,0,3.0,50
7,2,0,1,40,1.0,9,0,0,49,0,1.0,49
4,2,1,1,28,3.0,1,0,0,58,0,3.0,58
5,2,0,1,33,4.0,2,0,0,69,0,4.0,69
5,2,0,1,28,3.0,4,0,0,72,0,3.0,72
5,2,0,1,39,4.0,11,1,0,71,0,5.0,71
5,3,0,1,33,3.0,5,0,0,70,0,3.0,70
7,2,1,1,33,1.0,7,0,0,46,0,1.0,46
7,2,1,3,26,3.0,4,0,0,49,0,3.0,147
7,2,1,1,50,1.0,6,0,0,51,0,1.0,51
5,2,1,3,35,3.0,7,0,0,68,0,3.0,204
4,2,0,1,29,3.0,5,1,0,58,0,4.0,58
8,2,1,1,48,5.0,19,1,0,78,1,6.0,78
4,2,1,2,26,3.0,1,0,0,56,0,3.0,112
8,3,0,1,33,3.0,6,0,0,82,0,3.0,82
4,2,1,1,25,3.0,2,0,0,61,0,3.0,61
4,2,1,1,30,3.0,5,1,0,61,0,4.0,61
2,2,1,1,27,1.0,3,0,0,48,0,1.0,48
4,2,1,2,32,3.0,4,1,0,57,0,4.0,114
8,2,0,1,30,5.0,6,0,0,80,0,5.0,80
4,2,1,1,29,4.0,2,1,1,72,1,6.0,72
4,3,1,1,46,4.0,4,0,0,61,0,4.0,61
5,3,1,1,53,3.0,3,0,0,72,0,3.0,72
8,3,1,1,37,1.0,4,0,0,75,0,1.0,75
6,3,1,1,33,3.0,6,1,0,94,1,4.0,94
7,3,1,1,38,3.0,10,0,0,49,0,3.0,49
5,2,1,1,33,3.0,7,0,0,72,0,3.0,72
5,2,1,1,32,4.0,4,0,0,74,0,4.0,74
0,2,1,1,33,5.0,9,0,0,86,0,5.0,86
7,2,0,2,29,1.0,3,0,0,49,0,1.0,98
7,2,1,1,40,1.0,7,0,0,47,0,1.0,47
7,3,0,1,44,5.0,11,1,0,47,0,6.0,47
5,3,0,3,32,3.0,3,0,0,64,0,3.0,192
0,2,1,2,28,5.0,6,0,0,87,0,5.0,174
4,2,1,1,31,3.0,7,0,0,55,0,3.0,55
8,3,0,1,36,1.0,2,0,0,76,0,1.0,76
3,3,0,1,37,3.0,7,0,0,58,0,3.0,58
5,2,0,1,32,5.0,4,1,0,72,0,6.0,72
4,3,0,1,40,1.0,8,0,0,55,0,1.0,55
8,2,1,1,32,3.0,7,0,0,77,0,3.0,77
0,2,1,1,30,5.0,7,0,0,86,0,5.0,86
2,2,1,1,32,4.0,2,0,0,49,0,4.0,49
5,3,1,1,37,4.0,10,0,0,64,0,4.0,64
7,2,1,1,23,2.0,2,0,0,55,0,2.0,55
6,3,1,1,38,5.0,4,1,0,86,0,6.0,86
5,3,0,1,33,5.0,6,1,0,66,0,6.0,66
7,3,1,1,30,1.0,1,0,0,50,0,1.0,50
0,2,1,1,33,3.0,2,0,0,83,0,3.0,83
4,2,1,1,32,4.0,4,0,0,65,0,4.0,65
8,3,1,1,51,3.0,19,0,0,78,0,3.0,78
7,2,1,2,27,4.0,6,0,0,51,0,4.0,102
5,2,1,1,40,5.0,12,0,0,68,0,5.0,68
8,2,0,2,26,3.0,4,0,0,80,0,3.0,160
4,3,0,1,56,3.0,15,0,0,59,0,3.0,59
2,3,1,1,32,3.0,9,0,0,56,0,3.0,56
0,3,1,1,33,3.0,6,1,0,87,0,4.0,87
7,2,0,1,26,3.0,2,1,0,54,0,4.0,54
1,2,1,1,38,5.0,4,1,0,59,0,6.0,59
7,2,1,2,26,3.0,1,0,0,49,0,3.0,98
6,3,1,1,36,5.0,2,1,0,85,0,6.0,85
0,2,1,2,31,5.0,6,1,0,87,1,6.0,174
7,3,0,1,29,5.0,5,0,0,53,0,5.0,53
8,2,1,1,29,4.0,2,0,0,80,0,4.0,80
7,2,1,1,49,4.0,12,0,0,48,0,4.0,48
7,3,1,1,34,3.0,7,1,0,44,0,4.0,44
0,2,1,3,30,5.0,5,1,0,81,0,6.0,243
4,3,0,1,41,5.0,16,1,0,58,0,6.0,58
4,2,0,3,27,2.0,4,0,0,60,0,2.0,180
1,2,1,3,25,3.0,3,1,0,60,0,4.0,180
0,2,1,2,32,5.0,2,0,0,85,0,5.0,170
0,2,0,1,36,5.0,7,0,0,85,0,5.0,85
4,2,1,1,34,4.0,7,0,0,57,0,4.0,57
4,2,0,1,37,2.0,11,1,0,61,0,3.0,61
5,2,1,1,53,3.0,4,1,0,74,0,4.0,74
4,2,1,1,29,5.0,2,0,0,54,0,5.0,54
0,3,1,1,35,4.0,7,1,0,87,0,5.0,87
8,2,0,1,33,5.0,8,0,0,76,0,5.0,76
7,3,1,1,33,3.0,7,0,0,49,0,3.0,49
4,3,1,1,44,3.0,3,1,0,61,0,4.0,61
7,2,1,1,27,1.0,4,0,0,53,0,1.0,53
3,2,1,1,26,3.0,2,1,0,61,0,4.0,61
0,2,1,2,31,3.0,1,0,0,85,0,3.0,170
6,3,1,2,35,4.0,5,0,0,83,0,4.0,166
7,2,1,1,32,4.0,5,0,0,52,0,4.0,52
7,2,1,1,41,3.0,4,0,0,51,0,3.0,51
7,2,1,1,32,4.0,4,0,0,44,0,4.0,44
3,2,1,1,34,2.0,3,0,0,59,0,2.0,59
5,2,1,1,38,4.0,7,1,0,67,0,5.0,67
8,2,1,1,47,5.0,5,1,0,77,0,6.0,77
7,2,1,1,36,3.0,3,0,0,48,0,3.0,48
8,2,1,5,30,5.0,4,1,0,79,0,6.0,395
7,2,1,1,29,3.0,4,0,0,49,0,3.0,49
4,3,0,1,38,3.0,4,1,0,59,0,4.0,59
4,3,0,1,46,4.0,7,0,0,64,0,4.0,64
4,2,1,1,27,3.0,6,0,0,60,0,3.0,60
6,3,1,1,34,3.0,4,0,0,80,0,3.0,80
7,2,1,1,32,1.0,4,0,0,54,0,1.0,54
7,2,1,2,28,1.0,1,1,0,49,0,2.0,98
5,3,1,1,35,4.0,7,0,0,65,0,4.0,65
5,3,1,1,60,3.0,7,0,0,67,0,3.0,67
5,2,1,4,34,3.0,8,0,0,70,0,3.0,280
4,1,1,1,25,2.0,3,0,0,59,0,2.0,59
2,2,1,1,32,3.0,9,0,0,50,0,3.0,50
5,3,1,1,38,3.0,2,1,0,71,1,4.0,71
7,2,1,1,31,3.0,3,0,0,46,0,3.0,46
8,2,1,1,28,5.0,4,1,0,78,0,6.0,78
7,2,1,2,33,1.0,2,0,0,52,0,1.0,104
7,2,1,4,27,3.0,1,0,0,52,0,3.0,208
7,2,1,1,22,4.0,2,0,0,50,0,4.0,50
8,2,1,1,49,1.0,17,0,0,78,0,1.0,78
8,3,1,1,35,2.0,8,0,0,76,0,2.0,76
2,2,0,1,27,4.0,4,0,0,50,0,4.0,50
7,3,1,1,36,3.0,9,0,0,52,0,3.0,52
7,3,1,1,35,1.0,4,0,0,52,0,1.0,52
5,3,0,1,34,3.0,4,0,0,71,0,3.0,71
8,2,1,1,52,4.0,10,0,0,80,0,4.0,80
4,3,0,1,39,4.0,10,0,0,61,0,4.0,61
4,2,1,1,26,5.0,4,1,0,58,0,6.0,58
4,2,0,1,32,3.0,3,0,0,57,0,3.0,57
5,3,0,1,33,3.0,7,1,0,70,0,4.0,70
7,2,0,1,26,5.0,2,1,0,51,0,6.0,51
7,2,1,1,32,3.0,10,0,0,57,0,3.0,57
7,3,1,1,35,2.0,10,0,0,51,0,2.0,51
7,2,1,1,35,5.0,6,1,0,51,0,6.0,51
7,2,0,1,29,1.0,3,0,0,49,0,1.0,49
4,2,1,1,59,4.0,16,1,0,60,0,5.0,60
7,2,0,2,25,3.0,1,0,0,52,0,3.0,104
4,2,1,1,40,4.0,7,0,0,59,0,4.0,59
0,3,1,1,39,3.0,4,0,0,85,0,3.0,85
0,3,1,1,41,5.0,5,0,1,89,1,6.0,89
4,3,0,1,34,5.0,3,1,0,57,0,6.0,57
7,2,1,1,35,4.0,2,0,0,49,0,4.0,49
8,2,1,1,29,4.0,5,0,0,81,0,4.0,81
7,2,1,1,28,2.0,6,0,0,49,0,2.0,49
7,2,0,1,33,3.0,7,0,0,52,0,3.0,52
7,2,1,4,31,3.0,3,0,0,49,0,3.0,196
4,2,1,2,47,5.0,6,1,0,54,0,6.0,108
3,3,0,1,55,5.0,12,1,0,62,0,6.0,62
7,2,1,1,38,4.0,2,1,0,49,0,5.0,49
4,2,0,1,34,4.0,7,1,0,59,0,5.0,59
4,2,1,2,37,3.0,7,1,0,59,1,4.0,118
8,3,1,1,34,3.0,4,0,0,79,0,3.0,79
5,2,0,3,33,3.0,5,0,0,67,0,3.0,201
7,2,1,1,24,3.0,1,1,0,52,0,4.0,52
1,2,0,1,32,2.0,2,0,0,56,0,2.0,56
5,3,0,2,34,3.0,2,0,0,68,0,3.0,136
0,2,0,1,31,5.0,5,1,0,86,0,6.0,86
4,2,1,1,33,4.0,4,0,0,64,0,4.0,64
7,3,0,1,36,1.0,8,0,0,53,0,1.0,53
7,2,0,2,35,4.0,9,0,0,54,0,4.0,108
0,2,1,1,30,4.0,5,1,0,81,0,5.0,81
1,2,1,1,28,3.0,4,0,0,62,0,3.0,62
8,2,0,1,29,3.0,4,0,0,79,0,3.0,79
1,2,1,1,31,1.0,5,0,0,58,0,1.0,58
8,2,1,1,32,1.0,8,0,0,82,0,1.0,82
7,2,1,1,34,1.0,5,1,0,48,0,2.0,48
6,3,1,1,32,4.0,5,0,0,84,0,4.0,84
5,2,1,1,38,4.0,8,1,0,69,1,5.0,69
1,1,0,1,23,3.0,1,0,0,62,0,3.0,62
7,2,0,1,33,5.0,10,0,0,50,0,5.0,50
1,2,1,2,30,4.0,6,1,0,60,0,5.0,120
5,2,1,1,55,5.0,13,1,0,73,0,6.0,73
4,2,0,1,28,2.0,4,0,0,63,0,2.0,63
7,2,1,1,25,3.0,2,1,0,49,1,4.0,49
4,2,1,1,28,3.0,4,0,0,61,0,3.0,61
8,2,1,1,31,3.0,6,0,0,89,1,3.0,89
5,2,0,2,25,1.0,2,0,0,68,0,1.0,136
7,2,1,1,36,5.0,3,0,0,55,0,5.0,55
5,3,0,1,42,3.0,6,1,0,71,0,4.0,71
7,2,1,5,28,1.0,4,0,0,48,0,1.0,240
7,3,1,1,35,5.0,6,0,0,52,0,5.0,52
7,2,0,1,31,3.0,4,0,0,50,0,3.0,50
0,2,0,1,27,5.0,4,1,0,87,0,6.0,87
0,2,1,1,30,5.0,3,1,0,86,0,6.0,86
7,2,1,1,50,4.0,6,0,0,54,0,4.0,54
7,2,0,1,58,2.0,4,1,0,45,0,3.0,45
7,2,1,1,42,1.0,10,1,0,52,0,2.0,52
4,2,0,1,43,5.0,3,0,0,54,0,5.0,54
4,3,1,2,43,3.0,3,0,0,59,0,3.0,118
7,2,1,1,30,3.0,2,1,0,45,1,4.0,45
7,2,1,1,27,3.0,1,1,0,47,1,4.0,47
8,3,1,1,42,2.0,5,0,0,79,0,2.0,79
8,2,1,1,44,1.0,11,0,0,78,0,1.0,78
7,2,1,1,34,1.0,3,1,0,52,0,2.0,52
5,2,1,1,41,1.0,2,0,0,69,0,1.0,69
0,2,1,1,33,4.0,9,1,0,81,0,5.0,81
4,2,0,1,28,3.0,3,0,0,61,0,3.0,61
5,2,0,1,50,4.0,7,0,0,64,0,4.0,64
4,2,0,1,26,5.0,2,1,0,61,0,6.0,61
7,2,1,1,33,5.0,8,1,0,47,0,6.0,47
0,2,1,2,32,3.0,5,0,0,80,0,3.0,160
4,2,0,1,36,4.0,8,1,0,56,0,5.0,56
2,2,1,1,30,2.0,6,0,0,45,0,2.0,45
7,2,1,1,26,3.0,5,1,0,44,0,4.0,44
7,2,1,1,26,3.0,2,1,0,45,1,4.0,45
5,2,1,1,34,3.0,4,0,0,64,0,3.0,64
4,2,1,1,26,4.0,3,1,0,60,0,5.0,60
7,3,1,1,37,5.0,9,0,0,50,0,5.0,50
5,2,1,1,27,3.0,1,0,0,67,0,3.0,67
7,2,1,2,30,3.0,7,0,0,54,0,3.0,108
7,2,0,2,25,1.0,2,0,0,53,0,1.0,106
4,3,1,1,38,3.0,4,1,0,65,0,4.0,65
7,3,1,1,42,5.0,6,1,0,52,0,6.0,52
7,2,1,1,24,3.0,3,0,0,54,0,3.0,54
0,2,1,2,30,4.0,4,0,0,84,0,4.0,168
8,3,1,1,51,3.0,15,0,0,79,0,3.0,79
7,3,1,1,31,3.0,4,1,0,53,0,4.0,53
7,2,0,1,33,5.0,3,1,0,48,0,6.0,48
7,2,1,1,24,3.0,1,0,0,52,0,3.0,52
8,2,1,1,26,1.0,5,0,0,82,0,1.0,82
0,3,1,1,40,3.0,7,0,0,85,0,3.0,85
4,3,0,1,43,4.0,14,0,0,71,1,4.0,71
7,2,1,2,25,3.0,1,0,0,52,0,3.0,104
4,2,1,1,29,3.0,8,1,0,60,0,4.0,60
5,3,1,1,40,1.0,7,0,0,69,0,1.0,69
4,3,1,1,35,2.0,8,0,0,55,0,2.0,55
7,2,0,1,29,5.0,4,0,0,48,0,5.0,48
5,2,1,1,30,4.0,7,1,0,66,0,5.0,66
7,2,1,1,40,5.0,6,0,0,48,0,5.0,48
1,2,0,2,32,5.0,7,0,0,58,0,5.0,116
0,2,1,1,31,5.0,1,0,0,86,0,5.0,86
2,3,0,1,41,4.0,12,0,0,51,0,4.0,51
4,2,0,1,41,1.0,13,0,0,59,0,1.0,59
8,2,0,2,29,3.0,5,0,0,75,0,3.0,150
4,2,1,1,33,3.0,6,0,0,64,0,3.0,64
8,2,0,1,31,3.0,2,0,0,76,0,3.0,76
7,3,1,1,41,4.0,6,0,0,50,0,4.0,50
8,1,1,2,22,4.0,2,1,0,80,0,5.0,160
5,2,1,1,28,5.0,4,1,0,73,0,6.0,73
5,2,1,3,29,1.0,2,0,0,69,0,1.0,207
1,2,1,4,26,4.0,4,1,0,64,0,5.0,256
4,2,1,1,43,4.0,9,0,0,58,0,4.0,58
4,3,0,1,36,3.0,10,0,0,60,0,3.0,60
8,3,1,1,34,3.0,10,1,0,81,1,4.0,81
7,2,1,1,27,3.0,4,1,0,48,0,4.0,48
7,2,1,1,37,2.0,7,1,0,48,0,3.0,48
1,2,1,1,26,3.0,3,0,0,61,0,3.0,61
4,3,0,1,34,4.0,6,0,0,57,0,4.0,57
4,3,1,1,60,4.0,18,1,0,61,0,5.0,61
5,2,0,1,42,3.0,11,1,0,68,0,4.0,68
7,2,1,3,30,1.0,5,0,0,51,0,1.0,153
7,2,0,1,27,3.0,3,0,0,46,0,3.0,46
6,2,1,1,30,4.0,4,1,0,88,0,5.0,88
7,3,0,1,38,4.0,7,1,0,46,0,5.0,46
7,2,1,2,24,3.0,2,0,0,53,0,3.0,106
0,2,1,2,28,3.0,7,0,0,91,0,3.0,182
8,2,1,1,33,3.0,7,0,0,77,0,3.0,77
7,2,0,1,31,5.0,5,0,0,56,0,5.0,56
0,2,0,1,32,3.0,7,1,0,87,0,4.0,87
1,2,1,1,31,3.0,5,1,0,59,0,4.0,59
0,2,1,2,29,5.0,4,0,0,88,0,5.0,176
7,3,1,3,55,5.0,11,0,0,53,0,5.0,159
4,2,0,1,27,4.0,4,0,0,70,1,4.0,70
1,2,1,1,32,1.0,4,0,0,62,0,1.0,62
7,2,1,1,25,5.0,4,0,0,52,0,5.0,52
5,2,1,2,27,3.0,4,1,0,70,0,4.0,140
7,2,1,1,32,1.0,4,1,0,47,0,2.0,47
8,3,1,2,40,3.0,7,0,0,82,0,3.0,164
7,3,1,2,41,4.0,9,0,0,49,0,4.0,98
7,2,1,1,28,1.0,2,0,0,53,0,1.0,53
8,2,1,3,29,4.0,4,1,0,77,0,5.0,231
5,2,1,1,26,3.0,3,1,0,74,0,4.0,74
0,2,1,1,31,3.0,7,0,0,85,0,3.0,85
4,3,0,1,35,3.0,9,0,0,62,0,3.0,62
1,3,1,1,32,5.0,7,0,0,64,0,5.0,64
4,3,1,1,44,5.0,5,0,0,92,1,5.0,92
5,2,1,1,32,4.0,3,1,0,65,1,5.0,65
7,2,1,3,28,1.0,2,0,0,46,0,1.0,138
7,2,1,1,35,5.0,10,1,0,50,0,6.0,50
5,3,1,1,35,3.0,8,0,0,70,0,3.0,70
7,2,0,1,48,3.0,14,0,0,53,0,3.0,53
0,2,1,2,32,3.0,2,0,0,83,0,3.0,166
7,2,1,1,34,4.0,3,0,0,49,0,4.0,49
7,3,1,2,28,3.0,2,0,0,50,0,3.0,100
8,3,1,1,38,2.0,8,0,0,78,0,2.0,78
5,3,0,1,34,2.0,6,1,0,69,1,3.0,69
5,2,1,1,35,4.0,11,0,0,73,0,4.0,73
0,2,1,1,29,5.0,3,0,0,86,0,5.0,86
8,3,1,1,33,4.0,6,1,0,80,0,5.0,80
8,3,1,1,35,4.0,8,0,0,84,0,4.0,84
8,2,1,1,31,4.0,4,0,0,76,0,4.0,76
7,2,1,1,25,3.0,3,1,0,50,0,4.0,50
7,2,1,1,29,3.0,1,0,0,50,0,3.0,50
5,2,0,1,43,5.0,16,1,0,68,0,6.0,68
8,2,1,1,32,3.0,5,0,0,76,0,3.0,76
0,3,1,1,32,4.0,4,0,0,84,0,4.0,84
5,2,1,1,29,3.0,1,0,0,71,0,3.0,71
0,2,1,1,29,4.0,9,0,0,83,0,4.0,83
7,2,0,1,40,5.0,9,0,0,49,0,5.0,49
7,2,1,1,34,3.0,5,0,0,52,0,3.0,52
4,2,1,1,31,4.0,5,1,0,61,0,5.0,61
4,2,0,1,34,5.0,7,0,0,62,0,5.0,62
8,2,1,2,34,5.0,2,0,0,82,0,5.0,164
7,3,1,1,58,4.0,31,0,0,53,0,4.0,53
7,3,1,1,32,3.0,4,1,0,51,0,4.0,51
5,3,1,1,31,4.0,5,0,0,72,0,4.0,72
7,2,1,1,47,4.0,18,0,0,51,0,4.0,51
4,3,1,1,30,3.0,5,0,0,54,0,3.0,54
7,2,1,1,34,1.0,7,0,0,52,0,1.0,52
4,2,0,1,35,3.0,7,1,0,55,1,4.0,55
5,2,1,2,30,3.0,1,0,0,76,0,3.0,152
7,2,1,1,46,3.0,2,0,0,46,0,3.0,46
7,2,0,1,26,3.0,1,1,0,52,0,4.0,52
4,3,0,1,32,3.0,7,0,0,63,0,3.0,63
7,2,1,2,30,3.0,2,0,0,52,0,3.0,104
4,2,1,2,32,5.0,6,0,0,56,0,5.0,112
6,3,1,1,31,3.0,1,0,0,84,0,3.0,84
5,3,1,1,39,3.0,9,0,0,69,0,3.0,69
5,2,1,4,32,3.0,3,1,0,68,0,4.0,272
4,2,1,1,29,4.0,1,1,0,67,0,5.0,67
8,2,1,1,32,4.0,6,1,0,75,0,5.0,75
8,3,0,1,36,1.0,9,0,0,93,1,1.0,93
0,2,1,1,29,3.0,2,0,0,87,0,3.0,87
6,3,1,1,37,5.0,3,1,0,88,0,6.0,88
8,2,1,1,30,3.0,8,0,0,76,0,3.0,76
3,3,1,1,35,3.0,6,0,0,61,0,3.0,61
4,3,1,1,37,3.0,7,1,0,61,0,4.0,61
4,2,0,1,26,2.0,2,0,0,62,0,2.0,62
7,3,1,1,37,5.0,10,1,0,48,0,6.0,48
8,2,1,1,30,3.0,5,0,0,79,0,3.0,79
7,2,1,1,24,3.0,1,1,0,43,0,4.0,43
1,2,1,1,27,4.0,4,1,0,57,0,5.0,57
4,2,0,1,26,3.0,1,0,0,64,0,3.0,64
4,3,0,1,32,3.0,2,0,0,53,0,3.0,53
8,2,1,1,33,1.0,4,0,0,78,0,1.0,78
4,2,0,1,51,5.0,22,1,0,58,1,6.0,58
2,2,1,1,26,3.0,4,0,0,52,0,3.0,52
4,2,1,2,36,4.0,7,1,0,58,1,5.0,116
4,2,0,1,25,1.0,2,0,0,63,0,1.0,63
8,2,1,1,35,1.0,8,0,0,80,0,1.0,80
7,3,1,1,42,2.0,8,0,0,50,0,2.0,50
7,3,1,2,33,1.0,10,0,0,50,0,1.0,100
2,2,0,1,33,5.0,9,0,0,43,0,5.0,43
7,2,1,1,32,5.0,2,0,0,47,0,5.0,47
4,2,0,1,35,4.0,8,0,0,56,0,4.0,56
1,2,1,1,29,3.0,1,1,0,55,0,4.0,55
7,2,1,1,34,3.0,3,1,0,53,0,4.0,53
2,2,0,1,49,5.0,5,0,0,50,0,5.0,50
2,3,0,1,59,5.0,15,0,0,50,0,5.0,50
7,2,0,1,37,4.0,4,0,0,50,0,4.0,50
7,2,1,1,26,2.0,2,0,0,50,0,2.0,50
7,2,1,1,30,3.0,2,1,0,52,1,4.0,52
4,2,0,2,46,2.0,15,0,0,68,1,2.0,136
8,3,0,2,41,3.0,15,0,0,75,0,3.0,150
4,2,0,2,29,3.0,1,0,0,62,0,3.0,124
7,2,1,1,38,3.0,3,0,0,44,0,3.0,44
7,2,1,1,28,3.0,1,0,0,51,0,3.0,51
8,2,1,1,29,4.0,5,1,0,82,0,5.0,82
7,3,1,1,47,4.0,16,0,0,50,0,4.0,50
5,2,1,4,29,4.0,2,0,0,69,0,4.0,276
5,3,0,1,38,1.0,9,0,0,70,0,1.0,70
8,2,0,1,28,3.0,5,0,0,81,0,3.0,81
2,2,1,1,34,3.0,2,1,0,53,0,4.0,53
7,3,1,1,33,2.0,2,0,0,49,0,2.0,49
7,2,1,1,29,3.0,1,0,0,48,0,3.0,48
2,3,0,1,56,5.0,6,0,0,52,0,5.0,52
4,2,1,1,34,3.0,6,0,0,62,0,3.0,62
7,2,1,1,53,5.0,9,1,0,52,0,6.0,52
7,2,1,1,32,2.0,3,0,0,51,0,2.0,51
4,2,1,1,33,5.0,4,1,0,58,0,6.0,58
4,3,0,1,38,3.0,2,1,0,53,0,4.0,53
5,2,0,1,30,1.0,2,0,1,68,0,2.0,68
7,2,1,1,34,3.0,7,0,0,47,0,3.0,47
4,2,1,1,27,3.0,2,0,0,58,0,3.0,58
5,2,1,1,29,3.0,1,1,0,72,0,4.0,72
5,2,0,1,52,3.0,6,1,1,71,1,5.0,71
7,2,1,1,28,3.0,1,0,0,53,0,3.0,53
1,3,1,1,35,5.0,2,1,0,62,0,6.0,62
5,3,0,1,30,5.0,4,1,0,70,0,6.0,70
4,2,1,1,37,3.0,3,0,0,61,0,3.0,61
0,3,1,1,35,3.0,9,0,0,87,0,3.0,87
5,3,0,1,55,3.0,12,0,0,72,0,3.0,72
7,2,0,1,39,2.0,8,0,0,50,0,2.0,50
7,3,1,1,31,3.0,7,1,0,50,1,4.0,50
4,2,0,1,32,5.0,8,1,0,56,0,6.0,56
3,2,1,1,33,2.0,8,0,0,58,0,2.0,58
5,2,0,1,31,5.0,3,0,0,90,1,5.0,90
7,2,1,1,31,1.0,6,0,0,51,0,1.0,51
5,2,1,1,32,4.0,8,1,0,88,1,5.0,88
8,3,1,2,42,5.0,10,0,0,80,1,5.0,160
7,2,1,1,36,1.0,7,0,0,48,0,1.0,48
5,2,1,2,33,3.0,6,0,0,67,0,3.0,134
8,2,0,1,47,2.0,8,0,0,72,0,2.0,72
7,3,0,1,40,3.0,4,1,0,49,0,4.0,49
0,2,1,1,29,4.0,5,1,0,82,1,5.0,82
7,3,1,2,36,4.0,10,0,0,54,0,4.0,108
5,3,0,1,33,5.0,10,1,0,73,1,6.0,73
7,2,0,1,32,3.0,3,0,0,50,0,3.0,50
8,2,1,1,32,3.0,9,0,0,81,0,3.0,81
4,2,1,1,33,5.0,6,0,0,57,0,5.0,57
4,3,0,1,35,4.0,6,1,0,59,0,5.0,59
8,2,1,1,40,3.0,3,0,0,79,0,3.0,79
7,3,1,1,32,5.0,8,0,0,53,0,5.0,53
7,3,1,2,34,1.0,7,0,0,47,0,1.0,94
7,2,1,2,29,1.0,2,0,0,49,0,1.0,98
5,3,1,5,35,1.0,3,0,0,64,0,1.0,320
7,2,1,1,28,5.0,3,1,0,50,0,6.0,50
2,2,0,1,34,2.0,5,0,0,48,0,2.0,48
7,3,0,2,35,3.0,4,0,0,49,0,3.0,98
7,3,1,2,36,1.0,2,0,0,54,0,1.0,108
0,2,0,1,29,3.0,1,1,0,86,1,4.0,86
7,2,0,1,37,5.0,8,0,0,53,0,5.0,53
8,2,1,1,30,4.0,6,1,0,79,0,5.0,79
8,2,1,1,51,3.0,3,0,0,77,0,3.0,77
0,2,1,1,34,2.0,7,1,0,87,1,3.0,87
7,2,1,1,31,4.0,3,0,0,51,0,4.0,51
6,3,1,2,44,3.0,5,0,0,86,0,3.0,172
8,2,1,1,33,2.0,8,0,0,78,0,2.0,78
7,2,1,4,28,3.0,4,1,0,51,0,4.0,204
4,2,0,2,28,3.0,2,1,0,60,0,4.0,120
4,3,1,1,50,3.0,4,1,0,64,0,4.0,64
0,2,1,1,26,4.0,2,1,0,86,1,5.0,86
8,2,0,2,28,3.0,4,0,0,82,0,3.0,164
8,2,0,1,50,4.0,22,0,0,77,0,4.0,77
7,2,1,1,35,3.0,4,1,0,46,0,4.0,46
8,2,1,2,30,3.0,2,0,0,83,0,3.0,166
4,3,1,1,34,5.0,3,1,0,59,0,6.0,59
0,3,1,2,35,5.0,6,1,0,88,0,6.0,176
4,2,1,1,25,4.0,3,0,0,59,0,4.0,59
7,2,1,1,33,4.0,5,0,0,48,0,4.0,48
4,2,0,1,37,3.0,10,0,0,60,0,3.0,60
4,3,0,1,30,4.0,3,0,0,63,0,4.0,63
1,3,1,1,32,4.0,5,0,0,59,0,4.0,59
7,2,1,2,28,3.0,1,0,0,54,0,3.0,108
8,2,0,2,30,3.0,5,0,0,80,0,3.0,160
1,2,1,1,31,2.0,2,0,0,62,0,2.0,62
7,2,1,2,35,4.0,4,0,0,47,0,4.0,94
4,2,0,1,30,5.0,4,0,0,60,0,5.0,60
5,2,1,1,32,5.0,10,1,1,96,1,7.0,96
7,2,1,1,32,5.0,6,1,0,50,0,6.0,50
7,2,1,1,26,1.0,4,0,0,50,0,1.0,50
4,2,1,1,33,3.0,4,1,0,58,1,4.0,58
8,3,0,1,36,3.0,9,1,0,76,1,4.0,76
7,2,1,1,42,4.0,15,0,0,51,0,4.0,51
6,2,1,2,28,1.0,2,0,0,82,0,1.0,164
7,2,1,1,32,5.0,5,1,0,51,1,6.0,51
5,2,0,2,30,3.0,3,1,0,70,0,4.0,140
4,2,1,1,32,4.0,3,1,0,59,0,5.0,59
4,2,1,1,39,5.0,4,1,0,56,1,6.0,56
2,2,1,1,27,3.0,3,0,0,48,0,3.0,48
2,2,0,1,34,1.0,3,0,0,47,0,1.0,47
8,2,0,1,28,3.0,3,0,0,83,0,3.0,83
0,2,1,2,34,4.0,10,1,1,96,1,6.0,192
7,2,1,1,43,3.0,14,0,0,45,0,3.0,45
4,3,0,1,50,4.0,20,0,0,57,0,4.0,57
0,2,1,1,35,3.0,5,0,0,87,0,3.0,87
3,2,1,1,34,3.0,10,0,0,58,0,3.0,58
4,2,1,2,38,5.0,4,1,0,60,1,6.0,120
5,2,1,1,44,4.0,5,0,0,70,0,4.0,70
4,2,0,1,27,3.0,1,1,0,63,0,4.0,63
4,2,1,1,38,5.0,12,1,0,58,0,6.0,58
5,2,0,1,28,2.0,6,0,0,69,0,2.0,69
7,2,1,1,27,3.0,1,0,0,47,0,3.0,47
7,2,1,1,28,3.0,1,0,0,64,1,3.0,64
7,3,1,2,30,3.0,6,1,0,49,0,4.0,98
7,2,0,1,26,2.0,3,1,0,48,0,3.0,48
7,3,1,1,47,4.0,4,1,0,47,0,5.0,47
7,2,1,2,28,2.0,2,0,0,45,0,2.0,90
7,3,1,1,45,3.0,17,0,0,49,0,3.0,49
7,2,0,1,32,3.0,8,0,0,50,0,3.0,50
